table,dataset,detector,alpha,method,fdp_pooled_mean,fdp_pooled_std,fdp_family_mean,recall_mean,rejections_mean,phi_max_median,loo_mean,n_seeds,source,pooled_bound_eps,pooled_bound_delta,pooled_bound_covered,pooled_bound_eps_stratified
prompt_bank_scaling,COCO val,GDino,0.2,betting_eBH_T8_per_template,0.0183333333333333,0.0566873027440683,0.0133333333333333,0.0037553312294889,6.5,46.55598761871646,0.1857273061641688,20,outputs/prompt_bank_scaling.csv,,,1.0,
cal_size_sweep,COCO val,GDino,0.1,betting_eBH_m50,0.0596193375436729,0.0494663477965754,,0.0387733752957338,28.65,,1.0509029993154824,20,outputs/cal_size_sweep.csv,,,0.75,0.9607076350093108
cal_size_sweep,COCO val,GDino,0.1,betting_eBH_m100,0.0700442629506268,0.0499960366601242,,0.0547841375188843,40.6,,0.9390924287380432,20,outputs/cal_size_sweep.csv,,,0.9,0.943761638733706
cal_size_sweep,COCO val,GDino,0.1,betting_eBH_m200,0.0616041042453979,0.0385356476063251,,0.0659834494949914,48.45,,0.9237335295244572,20,outputs/cal_size_sweep.csv,,,0.95,0.931657355679702
cal_size_sweep,COCO val,GDino,0.1,betting_eBH_m500,0.0642232703236514,0.0272910603685483,,0.0781066078869829,57.6,,0.9955348183818876,20,outputs/cal_size_sweep.csv,,,0.9,0.92048417132216
cal_size_sweep,COCO val,GDino,0.1,betting_eBH_m1000,0.0626700716701785,0.0321800953272515,,0.0792430141136308,58.25,,0.93576702178406,20,outputs/cal_size_sweep.csv,,,0.9,0.9196461824953446
cal_size_sweep,COCO val,GDino,0.1,betting_eBH_m2000,0.0623322773743988,0.0304751184310717,,0.0805649850668077,59.3,,0.9640947097935384,20,outputs/cal_size_sweep.csv,,,0.95,0.9181564245810054
cal_size_sweep,COCO val,GDino,0.1,betting_eBH_mall,0.0603006717805855,0.029609079909866,,0.0814544627355025,59.75,,0.9534607793543493,20,outputs/cal_size_sweep.csv,,,0.95,0.9175046554934824
table2_baselines,COCO val,GDino,0.05,topk_calibrated,0.6736499068901304,0.0198541205804986,0.6736499068901304,0.2548368725189435,537.0,,,20,outputs/coco_groundingdino_gonogo_1000_mix_analysis,,0.0,0.0,
table2_baselines,COCO val,GDino,0.1,topk_calibrated,0.6736499068901304,0.0198541205804986,0.6736499068901304,0.2548368725189435,537.0,,,20,outputs/coco_groundingdino_gonogo_1000_mix_analysis,,0.0,0.0,
table2_baselines,COCO val,GDino,0.15,topk_calibrated,0.6736499068901304,0.0198541205804986,0.6736499068901304,0.2548368725189435,537.0,,,20,outputs/coco_groundingdino_gonogo_1000_mix_analysis,,0.0,0.0,
table2_baselines,COCO val,GDino,0.2,topk_calibrated,0.6736499068901304,0.0198541205804986,0.6736499068901304,0.2548368725189435,537.0,,,20,outputs/coco_groundingdino_gonogo_1000_mix_analysis,,0.0,0.0,
table2_baselines,COCO val,GDino,0.05,ihw_lite_K,0.0527937930562623,0.0228069417526156,0.0559694303864569,0.191974939271892,140.45,,,20,outputs/coco_gdino_1000_20seed_formal_hist,,0.55,0.3,
table2_baselines,COCO val,GDino,0.1,ihw_lite_K,0.0807241114034153,0.0379337938521838,0.0790031842276468,0.2751661133366431,209.35,,,20,outputs/coco_gdino_1000_20seed_formal_hist,,0.8,0.8,
table2_baselines,COCO val,GDino,0.15,ihw_lite_K,0.1384479949938054,0.0903115999375854,0.1125939771506603,0.3312532060882927,279.05,,,20,outputs/coco_gdino_1000_20seed_formal_hist,,0.75,0.85,
table2_baselines,COCO val,GDino,0.2,ihw_lite_K,0.1867827381669378,0.1214294060030692,0.1496394740692112,0.3649751829593656,337.85,,,20,outputs/coco_gdino_1000_20seed_formal_hist,,0.75,0.85,
table2_baselines,COCO val,OWL-ViT,0.05,topk_calibrated,0.2989959839357429,0.0242884965000397,0.2989959839357429,0.3282207920154406,249.0,,,20,outputs/coco_owlvit_val_1000_mix_analysis,,0.0,0.0,
table2_baselines,COCO val,OWL-ViT,0.1,topk_calibrated,0.2989959839357429,0.0242884965000397,0.2989959839357429,0.3282207920154406,249.0,,,20,outputs/coco_owlvit_val_1000_mix_analysis,,0.0,0.0,
table2_baselines,COCO val,OWL-ViT,0.15,topk_calibrated,0.2989959839357429,0.0242884965000397,0.2989959839357429,0.3282207920154406,249.0,,,20,outputs/coco_owlvit_val_1000_mix_analysis,,0.0,0.0,
table2_baselines,COCO val,OWL-ViT,0.2,topk_calibrated,0.2989959839357429,0.0242884965000397,0.2989959839357429,0.3282207920154406,249.0,,,20,outputs/coco_owlvit_val_1000_mix_analysis,,0.0,0.0,
table2_baselines,COCO val,OWL-ViT,0.05,ihw_lite_K,0.0490575228039961,0.0325537831265102,0.0458684020830149,0.1716805301261504,96.15,,,20,outputs/coco_owlvit_1000_20seed_formal_hist,,0.65,0.6,
table2_baselines,COCO val,OWL-ViT,0.1,ihw_lite_K,0.0777263987684075,0.0390461903124051,0.065457871871277,0.2513721811754851,146.25,,,20,outputs/coco_owlvit_1000_20seed_formal_hist,,0.8,0.9,
table2_baselines,COCO val,OWL-ViT,0.15,ihw_lite_K,0.1259143319569725,0.0654333999394221,0.0949124187145165,0.3425397442307283,213.05,,,20,outputs/coco_owlvit_1000_20seed_formal_hist,,0.8,0.9,
table2_baselines,COCO val,OWL-ViT,0.2,ihw_lite_K,0.1689503806979236,0.0777601065049909,0.1275714310730488,0.3975851237366701,262.35,,,20,outputs/coco_owlvit_1000_20seed_formal_hist,,0.7,0.95,
table2_baselines,COCO val,YOLO-World,0.05,topk_calibrated,0.2273809523809523,0.0302700973275383,0.2273809523809523,0.4160722987515229,210.0,,,20,outputs/coco_yoloworld_val_1000_mix_analysis,,0.0,0.0,
table2_baselines,COCO val,YOLO-World,0.1,topk_calibrated,0.2273809523809523,0.0302700973275383,0.2273809523809523,0.4160722987515229,210.0,,,20,outputs/coco_yoloworld_val_1000_mix_analysis,,0.0,0.0,
table2_baselines,COCO val,YOLO-World,0.15,topk_calibrated,0.2273809523809523,0.0302700973275383,0.2273809523809523,0.4160722987515229,210.0,,,20,outputs/coco_yoloworld_val_1000_mix_analysis,,0.0,0.0,
table2_baselines,COCO val,YOLO-World,0.2,topk_calibrated,0.2273809523809523,0.0302700973275383,0.2273809523809523,0.4160722987515229,210.0,,,20,outputs/coco_yoloworld_val_1000_mix_analysis,,0.15,0.15,
table2_baselines,COCO val,YOLO-World,0.05,ihw_lite_K,0.0604322310312291,0.0322414359515102,0.0526229223892125,0.3839113821566305,160.65,,,20,outputs/coco_yoloworld_val_1000_20seed_formal_hist,,0.45,0.55,
table2_baselines,COCO val,YOLO-World,0.1,ihw_lite_K,0.1035266895739897,0.0733619718404248,0.0820858703356059,0.475565317073503,212.15,,,20,outputs/coco_yoloworld_val_1000_20seed_formal_hist,,0.6,0.85,
table2_baselines,COCO val,YOLO-World,0.15,ihw_lite_K,0.1396153280696871,0.0989358973132242,0.1042450261752129,0.5392372914549887,252.05,,,20,outputs/coco_yoloworld_val_1000_20seed_formal_hist,,0.85,0.95,
table2_baselines,COCO val,YOLO-World,0.2,ihw_lite_K,0.1646883810155494,0.0967112180703662,0.1249943851002665,0.5989128534229924,289.4,,,20,outputs/coco_yoloworld_val_1000_20seed_formal_hist,,0.8,1.0,
table2_baselines,VOC 2012,GDino,0.05,topk_calibrated,0.6503577817531305,0.01663502910283,0.6503577817531305,0.3452659005853993,559.0,,,20,outputs/voc_1000_gdino_analysis,,0.0,0.0,
table2_baselines,VOC 2012,GDino,0.1,topk_calibrated,0.6503577817531305,0.01663502910283,0.6503577817531305,0.3452659005853993,559.0,,,20,outputs/voc_1000_gdino_analysis,,0.0,0.0,
table2_baselines,VOC 2012,GDino,0.15,topk_calibrated,0.6503577817531305,0.01663502910283,0.6503577817531305,0.3452659005853993,559.0,,,20,outputs/voc_1000_gdino_analysis,,0.0,0.0,
table2_baselines,VOC 2012,GDino,0.2,topk_calibrated,0.6503577817531305,0.01663502910283,0.6503577817531305,0.3452659005853993,559.0,,,20,outputs/voc_1000_gdino_analysis,,0.0,0.0,
table2_baselines,VOC 2012,GDino,0.05,ihw_lite_K,0.0942989549201438,0.0259841811934034,0.1139270598176923,0.3047522285779916,191.05,,,20,outputs/voc_gdino_1000_20seed_formal_hist,,0.05,0.0,
table2_baselines,VOC 2012,GDino,0.1,ihw_lite_K,0.1558707040961328,0.0328591598610264,0.1913412191049256,0.4176428421406002,280.55,,,20,outputs/voc_gdino_1000_20seed_formal_hist,,0.0,0.0,
table2_baselines,VOC 2012,GDino,0.15,ihw_lite_K,0.2072588842666874,0.0303084570001976,0.2537466465254576,0.4985773629386186,356.6,,,20,outputs/voc_gdino_1000_20seed_formal_hist,,0.05,0.0,
table2_baselines,VOC 2012,GDino,0.2,ihw_lite_K,0.2539852749139449,0.0288087680995001,0.3092731236372659,0.5315065780613764,404.3,,,20,outputs/voc_gdino_1000_20seed_formal_hist,,0.05,0.0,
table2_baselines,VOC 2012,OWL-ViT,0.05,topk_calibrated,0.2549800796812748,0.0234099991393631,0.2549800796812748,0.4298917816332325,251.0,,,20,outputs/voc_1000_owlvit_analysis,,0.0,0.0,
table2_baselines,VOC 2012,OWL-ViT,0.1,topk_calibrated,0.2549800796812748,0.0234099991393631,0.2549800796812748,0.4298917816332325,251.0,,,20,outputs/voc_1000_owlvit_analysis,,0.0,0.0,
table2_baselines,VOC 2012,OWL-ViT,0.15,topk_calibrated,0.2549800796812748,0.0234099991393631,0.2549800796812748,0.4298917816332325,251.0,,,20,outputs/voc_1000_owlvit_analysis,,0.0,0.0,
table2_baselines,VOC 2012,OWL-ViT,0.2,topk_calibrated,0.2549800796812748,0.0234099991393631,0.2549800796812748,0.4298917816332325,251.0,,,20,outputs/voc_1000_owlvit_analysis,,0.0,0.0,
table2_baselines,VOC 2012,OWL-ViT,0.05,ihw_lite_K,0.0324296186997946,0.0311428085975723,0.0263576230084807,0.1440610539960361,64.95,,,20,outputs/voc_owlvit_1000_20seed_formal_hist,,0.75,0.85,
table2_baselines,VOC 2012,OWL-ViT,0.1,ihw_lite_K,0.0650058145855179,0.0432089073596948,0.0548543808090028,0.2127312538792539,99.6,,,20,outputs/voc_owlvit_1000_20seed_formal_hist,,0.85,0.95,
table2_baselines,VOC 2012,OWL-ViT,0.15,ihw_lite_K,0.0989740561931144,0.0398905650764806,0.08213965359106,0.3315435325346824,161.65,,,20,outputs/voc_owlvit_1000_20seed_formal_hist,,0.9,1.0,
table2_baselines,VOC 2012,OWL-ViT,0.2,ihw_lite_K,0.1515331896460051,0.0647666872195758,0.1134190045718439,0.4270306233518585,223.75,,,20,outputs/voc_owlvit_1000_20seed_formal_hist,,0.8,1.0,
table2_baselines,VOC 2012,YOLO-World,0.05,topk_calibrated,0.1823529411764706,0.0243247155188537,0.1823529411764706,0.5014744640943973,238.0,,,20,outputs/voc_yoloworld_1000_mix_analysis,,0.0,0.0,
table2_baselines,VOC 2012,YOLO-World,0.1,topk_calibrated,0.1823529411764706,0.0243247155188537,0.1823529411764706,0.5014744640943973,238.0,,,20,outputs/voc_yoloworld_1000_mix_analysis,,0.0,0.0,
table2_baselines,VOC 2012,YOLO-World,0.15,topk_calibrated,0.1823529411764706,0.0243247155188537,0.1823529411764706,0.5014744640943973,238.0,,,20,outputs/voc_yoloworld_1000_mix_analysis,,0.1,0.1,
table2_baselines,VOC 2012,YOLO-World,0.2,topk_calibrated,0.1823529411764706,0.0243247155188537,0.1823529411764706,0.5014744640943973,238.0,,,20,outputs/voc_yoloworld_1000_mix_analysis,,0.75,0.75,
table2_baselines,VOC 2012,YOLO-World,0.05,ihw_lite_K,0.0440749016669387,0.0162326669357789,0.0438726202196549,0.6574975497449298,267.9,,,20,outputs/voc_yoloworld_1000_20seed_formal_hist,,0.65,0.75,
table2_baselines,VOC 2012,YOLO-World,0.1,ihw_lite_K,0.0794805471163239,0.0232148359033696,0.072134314849634,0.7605738248537878,322.05,,,20,outputs/voc_yoloworld_1000_20seed_formal_hist,,0.8,0.9,
table2_baselines,VOC 2012,YOLO-World,0.15,ihw_lite_K,0.1146453813729413,0.0270096233151987,0.1054199303009882,0.8167405845454583,359.9,,,20,outputs/voc_yoloworld_1000_20seed_formal_hist,,0.95,0.95,
table2_baselines,VOC 2012,YOLO-World,0.2,ihw_lite_K,0.150591950738006,0.026076098657973,0.138216006335973,0.858206831940497,394.1,,,20,outputs/voc_yoloworld_1000_20seed_formal_hist,,1.0,1.0,
shift_stress,COCO val,GDino,0.1,betting_eBH_shift_rho0.00,0.0603006717805855,0.029609079909866,0.0682384438183923,0.0814544627355025,59.75,,0.9534607793543493,20,outputs/shift_stress.csv,0.1882321549651834,0.95,0.95,5288.7
shift_stress,COCO val,GDino,0.1,betting_eBH_shift_rho0.05,0.0798342046286596,0.0288221007975614,0.0880803695919271,0.1179958658161528,88.35,,1.7433855718127784,20,outputs/shift_stress.csv,0.3032319505522369,0.75,0.45,5024.35
shift_stress,COCO val,GDino,0.1,betting_eBH_shift_rho0.10,0.0877330105014402,0.0254722338519435,0.1004182730710575,0.1292501876114163,97.45,,2.0452269470612845,20,outputs/shift_stress.csv,0.3125972353821662,0.7,0.45,4759.8
shift_stress,COCO val,GDino,0.1,betting_eBH_shift_rho0.20,0.0963430222858347,0.0280146427921406,0.1105584907129929,0.1384440967057622,105.35,,2.397309526008773,20,outputs/shift_stress.csv,0.3404544441944024,0.5,0.4,4230.9
shift_stress,COCO val,GDino,0.1,betting_eBH_shift_rho0.30,0.1053171995427898,0.0261688606891251,0.1213232664375755,0.147294272713647,113.1,,2.7466649953344127,20,outputs/shift_stress.csv,0.3608007214203894,0.5,0.2,3702.15
score_floor,COCO val,GDino,0.05,adaptive_fit_rho085,0.0274138545926258,0.0187802232718663,0.0299952546533373,0.1471682509709184,104.0,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,GDino,0.1,adaptive_fit_rho085,0.0396296855494854,0.0197609847810646,0.0384289760052143,0.1870700239336989,134.0,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,GDino,0.15,adaptive_fit_rho085,0.050699711896335,0.0220115747676083,0.0504709126188542,0.210179819446088,152.45,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,GDino,0.2,adaptive_fit_rho085,0.0598299060101277,0.0211705336798152,0.0622948086904101,0.2277442155770478,166.85,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,GDino,0.05,fixed_floor_040,0.058963099225618,0.0285062369637161,0.0521914517672626,0.2621689490649496,192.8,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,GDino,0.1,fixed_floor_040,0.1157870091612717,0.0340328924575982,0.0927580645300813,0.3333835497059553,261.35,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,GDino,0.15,fixed_floor_040,0.194091905071266,0.0602260867466228,0.1364394595561304,0.3952643586921155,341.95,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,GDino,0.2,fixed_floor_040,0.2141597175898317,0.0431882649913403,0.1571680942457577,0.4192286067136769,369.45,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,GDino,0.05,no_floor,0.0274138545926258,0.0187802232718663,0.0299952546533373,0.1471682509709184,104.0,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,GDino,0.1,no_floor,0.0396296855494854,0.0197609847810646,0.0384289760052143,0.1870700239336989,134.0,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,GDino,0.15,no_floor,0.050699711896335,0.0220115747676083,0.0504709126188542,0.210179819446088,152.45,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,GDino,0.2,no_floor,0.0598299060101277,0.0211705336798152,0.0622948086904101,0.2277442155770478,166.85,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.05,adaptive_fit_rho085,0.017771935478817,0.0178685305367501,0.0148043282411018,0.0903273428238289,48.85,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.1,adaptive_fit_rho085,0.0262520755824135,0.0205005127653461,0.0208804019321247,0.1207319496509516,65.95,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.15,adaptive_fit_rho085,0.0393915245247843,0.0309340101883648,0.0297628808914031,0.1429496154381605,79.1,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.2,adaptive_fit_rho085,0.0420138008918253,0.031966214683045,0.0335146005209485,0.1647109817570822,91.55,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.05,fixed_floor_040,0.0381416508338959,0.0300519652958134,0.0320783229075107,0.1471916855961366,81.35,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.1,fixed_floor_040,0.0653371175931886,0.0383756102603491,0.0491958181904954,0.2011663331213519,115.15,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.15,fixed_floor_040,0.0856441684168366,0.0477108387095736,0.064038436034877,0.2509281318285818,147.1,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.2,fixed_floor_040,0.1431943898599017,0.0635957331275834,0.0926283151474585,0.306466545910008,192.55,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.05,no_floor,0.0150669287617135,0.0171212260555894,0.0145917601404617,0.0819443982794671,44.15,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.1,no_floor,0.0231268407455306,0.0184463070695955,0.0172434344777026,0.1120336018481202,60.9,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.15,no_floor,0.0353243207206341,0.0302236034579893,0.0260778329744671,0.1340349408763507,73.8,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,OWL-ViT,0.2,no_floor,0.0380209358944394,0.0301467072428668,0.0303808424611045,0.1536473722969824,84.95,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.05,adaptive_fit_rho085,0.0286660622033145,0.0212317024583763,0.0246379856709729,0.1354375274217244,55.1,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.1,adaptive_fit_rho085,0.0331874104552542,0.0259101517616475,0.0298910924110415,0.1570190610099404,64.6,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.15,adaptive_fit_rho085,0.0350710402699821,0.0296945792299808,0.0313706906053342,0.1681126713595803,69.5,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.2,adaptive_fit_rho085,0.0358081967424698,0.0300639663607538,0.0316810864899246,0.176795905887136,73.35,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.05,fixed_floor_040,0.0309633303026598,0.0236221145574793,0.0263665940192006,0.1410809825267174,57.65,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.1,fixed_floor_040,0.0356444688298567,0.029442601075415,0.0316635976617689,0.1638872230289422,67.75,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.15,fixed_floor_040,0.0362259567653058,0.0303924768681267,0.0324835619433364,0.1749242784362197,72.65,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.2,fixed_floor_040,0.0367000778067306,0.0310557715103413,0.0324905568438222,0.182884122044207,76.25,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.05,no_floor,0.0291692927012284,0.0220060702438307,0.0246922584967668,0.1311060739609277,53.3,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.1,no_floor,0.0308204914436939,0.0230314088339027,0.0270640351626097,0.1526527184210321,62.5,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.15,no_floor,0.0342222379635397,0.0292307466782358,0.0298168776035869,0.1645052210320262,67.85,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,COCO val,YOLO-World,0.2,no_floor,0.0346904674857352,0.0293557145011405,0.0306222976013167,0.1723646025414206,71.2,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.05,adaptive_fit_rho085,0.0456603810335121,0.0167420704908088,0.0559941260220363,0.2520674386894037,149.95,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.1,adaptive_fit_rho085,0.0562332973360604,0.0196340446790739,0.0676248521772185,0.3260382606444976,196.4,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.15,adaptive_fit_rho085,0.0711918428981706,0.0258103271444607,0.0795401263729599,0.3626237262828103,222.1,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.2,adaptive_fit_rho085,0.0865502940196266,0.0283071165165169,0.095268724887175,0.3882922104858852,241.95,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.05,fixed_floor_040,0.0875249143831548,0.032369564817401,0.0918945612372702,0.4342660477261808,271.55,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.1,fixed_floor_040,0.1210972597320698,0.0456476543889801,0.1278020800558146,0.4760731764782892,310.25,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.15,fixed_floor_040,0.1577739582759462,0.0531703202262878,0.1708453940126592,0.5127111702360454,350.15,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.2,fixed_floor_040,0.2018489952297378,0.0597557386428736,0.2242472883096312,0.5426786616576347,392.4,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.05,no_floor,0.0456603810335121,0.0167420704908088,0.0559941260220363,0.2520674386894037,149.95,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.1,no_floor,0.0562332973360604,0.0196340446790739,0.0676248521772185,0.3260382606444976,196.4,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.15,no_floor,0.0711918428981706,0.0258103271444607,0.0795401263729599,0.3626237262828103,222.1,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,GDino,0.2,no_floor,0.0865502940196266,0.0283071165165169,0.095268724887175,0.3882922104858852,241.95,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,OWL-ViT,0.05,adaptive_fit_rho085,0.0208462636059064,0.0261372592335346,0.0215948720760719,0.094244134690579,41.9,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,OWL-ViT,0.1,adaptive_fit_rho085,0.0244498529179773,0.0270135927765626,0.0235158594617429,0.1092938053584493,48.75,,,20,outputs/adaptive_floor_results.csv,,,,
